N208AB,2013-07-09 05:53:33,,,,,,N208AB,N208AB,,P,,,,,,,,,,,2013-07-10 00:25:45,2013-07-09 23:40:00,,,PGSN,,,,,PGUM,,,,,,,,,,,,GSN..SN..PGUM/0044,,,,,
N74FS,2013-07-09 18:03:23,,,,,40000,N74FS,N74FS,,P,,,,F900,,,,,,,2013-07-10 03:22:58,2013-07-10 00:22:00,,,KHOU,,,,,KSUN,,,,,,,,,,,,HOU.LOA7.FUZ..SPS.J168.LAA.J20.PIH..MENIN..HLE..KSUN/0311,,,,,
N884WT,2013-07-09 18:03:23,,,,,,N884WT,N884WT,,P,,,,GLF4,,,,,,,2013-07-10 00:34:00,2013-07-09 23:00:00,,,KCRQ,,,,,KSUN,,,,,,,,,,,,CRQ..OCN..TANNR..DAG..BTY..ELY..TWF..PRESN..KSUN/0134,,,,,
N422CP,2013-07-09 18:03:28,,,,,,N422CP,N422CP,,P,,,,,,,,,,,2013-07-10 00:40:25,2013-07-09 23:49:00,,,KSMO,,,,,KSFO,,,,,,,,,,,,SMO.PEEER1.VTU..RZS.J501.BSR.BSR2.KSFO/0054,,,,,
N70EW,2013-07-09 18:04:03,-76.5364,40.7064,469,282,34500,N70EW,N70EW,,A,,,,,,,,,,,2013-07-10 01:46:23,2013-07-09 21:33:00,,,KTEB,,,,,KSUN,,,,,,,,,,,,TEB..NEWEL.J60.JOT..ONL.J94.OCS.J163.PIH.V500.MENIN..KSUN/0416,,,,,
N251GV,2013-07-09 18:04:13,-122.421,37.5114,269,303,7500,N251GV,N251GV,,A,,,,GLF5,,,,,,,2013-07-10 03:34:53,2013-07-09 18:05:00,2013-07-10 03:34:53,2013-07-09 18:05:00,KSJC,,,,,RJTT,,,,,,,,,,,,SJC..SFO.V199.MOLEN..AMAKR..REDWD..TRYSH..GAPNE..4300N/14000W..4500N/15000W..4800N/16000W..5100N/17000W..ADK..CHIPT..5000N/17000E..CUTEE.G344.KALNA.OTR5.PABBA.OTR4.GOC.Y10.STONE..RJTT/0946,,,,,
N293HC,2013-07-09 18:04:16,-82.8806,29.1892,452,340,38000,N293HC,N293HC,,A,,,,,,,,,,,2013-07-10 00:40:00,2013-07-09 20:21:00,2013-07-09 22:19:25,2013-07-09 17:42:54,KSFB,,,,,KBOI,,,,,,,,,,,,SFB./.CTY..VUZ.J41.MEM.Q128.RZC.J182.GLD.J80.FQF.J52.OCS.J163.BOI..KBOI/2211,,,,,
N251GV,2013-07-09 18:04:21,-122.45,37.5333,288,314,8300,N251GV,N251GV,,A,,,,GLF5,,,,,,,2013-07-10 03:34:53,2013-07-09 18:05:00,2013-07-10 03:34:53,2013-07-09 18:05:00,KSJC,,,,,RJTT,,,,,,,,,,,,SJC..SFO.V199.MOLEN..AMAKR..REDWD..TRYSH..GAPNE..4300N/14000W..4500N/15000W..4800N/16000W..5100N/17000W..ADK..CHIPT..5000N/17000E..CUTEE.G344.KALNA.OTR5.PABBA.OTR4.GOC.Y10.STONE..RJTT/0946,,,,,
N70EW,2013-07-09 18:05:06,-76.6947,40.7319,459,282,36100,N70EW,N70EW,,A,,,,,,,,,,,2013-07-10 01:46:23,2013-07-09 21:33:00,,,KTEB,,,,,KSUN,,,,,,,,,,,,TEB..NEWEL.J60.JOT..ONL.J94.OCS.J163.PIH.V500.MENIN..KSUN/0416,,,,,
N251GV,2013-07-09 18:05:15,-122.513,37.5794,293,313,10500,N251GV,N251GV,,A,,,,GLF5,,,,,,,2013-07-10 03:34:53,2013-07-09 18:05:00,2013-07-10 03:34:53,2013-07-09 18:05:00,KSJC,,,,,RJTT,,,,,,,,,,,,SJC..SFO.V199.MOLEN..AMAKR..REDWD..TRYSH..GAPNE..4300N/14000W..4500N/15000W..4800N/16000W..5100N/17000W..ADK..CHIPT..5000N/17000E..CUTEE.G344.KALNA.OTR5.PABBA.OTR4.GOC.Y10.STONE..RJTT/0946,,,,,
N293HC,2013-07-09 18:05:16,-82.9283,29.3083,452,341,39200,N293HC,N293HC,,A,,,,,,,,,,,2013-07-10 00:40:00,2013-07-09 20:21:00,2013-07-09 22:19:25,2013-07-09 17:42:54,KSFB,,,,,KBOI,,,,,,,,,,,,SFB./.CTY..VUZ.J41.MEM.Q128.RZC.J182.GLD.J80.FQF.J52.OCS.J163.BOI..KBOI/2211,,,,,
N251GV,2013-07-09 18:06:16,-122.606,37.6469,363,312,11700,N251GV,N251GV,,A,,,,GLF5,,,,,,,2013-07-10 03:34:53,2013-07-09 18:05:00,2013-07-10 03:28:50,2013-07-09 17:58:00,KSJC,,,,,RJTT,,,,,,,,,,,,SJC./.OAK235018..REDWD..TRYSH..GAPNE..4300N/14000W..4500N/15000W..4800N/16000W..5100N/17000W..ADK..CHIPT..5000N/17000E..CUTEE.G344.KALNA.OTR5.PABBA.OTR4.GOC.Y10.STONE..RJTT/0344,,,,,
N293HC,2013-07-09 18:06:16,-82.9761,29.4189,446,339,40500,N293HC,N293HC,,A,,,,,,,,,,,2013-07-10 00:40:00,2013-07-09 20:21:00,2013-07-09 22:19:25,2013-07-09 17:42:54,KSFB,,,,,KBOI,,,,,,,,,,,,SFB./.CTY..VUZ.J41.MEM.Q128.RZC.J182.GLD.J80.FQF.J52.OCS.J163.BOI..KBOI/2211,,,,,
N70EW,2013-07-09 18:07:03,-77.0169,40.78,452,281,38500,N70EW,N70EW,,A,,,,,,,,,,,2013-07-10 01:46:23,2013-07-09 21:33:00,,,KTEB,,,,,KSUN,,,,,,,,,,,,TEB..NEWEL.J60.JOT..ONL.J94.OCS.J163.PIH.V500.MENIN..KSUN/0416,,,,,
N293HC,2013-07-09 18:07:16,-83.0333,29.5294,440,336,41500,N293HC,N293HC,,A,,,,,,,,,,,2013-07-10 00:40:00,2013-07-09 20:21:00,2013-07-09 22:19:25,2013-07-09 17:42:54,KSFB,,,,,KBOI,,,,,,,,,,,,SFB./.CTY..VUZ.J41.MEM.Q128.RZC.J182.GLD.J80.FQF.J52.OCS.J163.BOI..KBOI/2211,,,,,
N251GV,2013-07-09 18:07:18,-122.707,37.715,373,310,14300,N251GV,N251GV,,A,,,,GLF5,,,,,,,2013-07-10 03:34:53,2013-07-09 18:05:00,2013-07-10 03:28:50,2013-07-09 17:58:00,KSJC,,,,,RJTT,,,,,,,,,,,,SJC./.OAK235018..REDWD..TRYSH..GAPNE..4300N/14000W..4500N/15000W..4800N/16000W..5100N/17000W..ADK..CHIPT..5000N/17000E..CUTEE.G344.KALNA.OTR5.PABBA.OTR4.GOC.Y10.STONE..RJTT/0344,,,,,
N999LX,2013-07-09 18:07:28,-74.1436,40.8156,0,,43000,N999LX,N999LX,,A,,,,GLF4,,,,,,,2013-07-10 00:52:00,2013-07-09 20:14:00,,,KTEB,,,,,KSUN,,,,,,,,,,,,TEB..NEWEL.J60.DANNR..RAV.J64.LMN..ELJAY..MBW..PIH..MENIN..KSUN/0438,,,,,
N999LX,2013-07-09 18:07:48,-74.1667,40.8,200,228,2800,N999LX,N999LX,,A,,,,GLF4,,,,,,,2013-07-10 00:52:00,2013-07-09 20:14:00,,,KTEB,,,,,KSUN,,,,,,,,,,,,TEB..NEWEL.J60.DANNR..RAV.J64.LMN..ELJAY..MBW..PIH..MENIN..KSUN/0438,,,,,
N70EW,2013-07-09 18:08:04,-77.1808,40.8025,452,280,39500,N70EW,N70EW,,A,,,,,,,,,,,2013-07-10 01:46:23,2013-07-09 21:33:00,,,KTEB,,,,,KSUN,,,,,,,,,,,,TEB..NEWEL.J60.JOT..ONL.J94.OCS.J163.PIH.V500.MENIN..KSUN/0416,,,,,
N293HC,2013-07-09 18:08:16,-83.1339,29.615,420,314,42300,N293HC,N293HC,,A,,,,,,,,,,,2013-07-10 00:40:00,2013-07-09 20:21:00,2013-07-09 22:19:25,2013-07-09 17:42:54,KSFB,,,,,KBOI,,,,,,,,,,,,SFB./.CTY..VUZ.J41.MEM.Q128.RZC.J182.GLD.J80.FQF.J52.OCS.J163.BOI..KBOI/2211,,,,,
N251GV,2013-07-09 18:08:19,-122.814,37.7842,382,309,16300,N251GV,N251GV,,A,,,,GLF5,,,,,,,2013-07-10 03:34:53,2013-07-09 18:05:00,2013-07-10 03:28:50,2013-07-09 17:58:00,KSJC,,,,,RJTT,,,,,,,,,,,,SJC./.OAK235018..REDWD..TRYSH..GAPNE..4300N/14000W..4500N/15000W..4800N/16000W..5100N/17000W..ADK..CHIPT..5000N/17000E..CUTEE.G344.KALNA.OTR5.PABBA.OTR4.GOC.Y10.STONE..RJTT/0344,,,,,
N999LX,2013-07-09 18:08:48,-74.2333,40.7833,205,236,5200,N999LX,N999LX,,A,,,,GLF4,,,,,,,2013-07-10 00:52:00,2013-07-09 20:14:00,,,KTEB,,,,,KSUN,,,,,,,,,,,,TEB..NEWEL.J60.DANNR..RAV.J64.LMN..ELJAY..MBW..PIH..MENIN..KSUN/0438,,,,,
N70EW,2013-07-09 18:09:05,-77.3394,40.8269,452,282,40500,N70EW,N70EW,,A,,,,,,,,,,,2013-07-10 01:46:23,2013-07-09 21:33:00,,,KTEB,,,,,KSUN,,,,,,,,,,,,TEB..NEWEL.J60.JOT..ONL.J94.OCS.J163.PIH.V500.MENIN..KSUN/0416,,,,,
N28TE,2013-07-09 18:09:05,,,,,,N28TE,N28TE,,P,,,,,,,,,,,2013-07-10 03:50:55,2013-07-09 23:55:00,,,CYYR,,,,,KBGR,,,,,,,,,,,,YYR..YYR..L600..YZV.V98.YYY.V39.MLT.V471.BGR..KBGR,,,,,
N293HC,2013-07-09 18:09:16,-83.2439,29.6836,445,306,42700,N293HC,N293HC,,A,,,,,,,,,,,2013-07-10 00:40:00,2013-07-09 20:21:00,2013-07-09 22:19:25,2013-07-09 17:42:54,KSFB,,,,,KBOI,,,,,,,,,,,,SFB./.CTY..VUZ.J41.MEM.Q128.RZC.J182.GLD.J80.FQF.J52.OCS.J163.BOI..KBOI/2211,,,,,
N251GV,2013-07-09 18:09:21,-122.925,37.8558,396,309,18300,N251GV,N251GV,,A,,,,GLF5,,,,,,,2013-07-10 03:34:53,2013-07-09 18:05:00,2013-07-10 03:28:50,2013-07-09 17:58:00,KSJC,,,,,RJTT,,,,,,,,,,,,SJC./.OAK235018..REDWD..TRYSH..GAPNE..4300N/14000W..4500N/15000W..4800N/16000W..5100N/17000W..ADK..CHIPT..5000N/17000E..CUTEE.G344.KALNA.OTR5.PABBA.OTR4.GOC.Y10.STONE..RJTT/0344,,,,,
N999LX,2013-07-09 18:09:30,-74.2903,40.7906,234,280,6300,N999LX,N999LX,,A,,,,GLF4,,,,,,,2013-07-10 00:52:00,2013-07-09 20:14:00,,,KTEB,,,,,KSUN,,,,,,,,,,,,TEB..NEWEL.J60.DANNR..RAV.J64.LMN..ELJAY..MBW..PIH..MENIN..KSUN/0438,,,,,
N999LX,2013-07-09 18:09:48,-74.3167,40.8,254,295,7400,N999LX,N999LX,,A,,,,GLF4,,,,,,,2013-07-10 00:52:00,2013-07-09 20:14:00,,,KTEB,,,,,KSUN,,,,,,,,,,,,TEB..NEWEL.J60.DANNR..RAV.J64.LMN..ELJAY..MBW..PIH..MENIN..KSUN/0438,,,,,
N293HC,2013-07-09 18:10:16,-83.3472,29.7522,445,307,43000,N293HC,N293HC,,A,,,,,,,,,,,2013-07-10 00:40:00,2013-07-09 20:21:00,2013-07-09 22:19:25,2013-07-09 17:42:54,KSFB,,,,,KBOI,,,,,,,,,,,,SFB./.CTY..VUZ.J41.MEM.Q128.RZC.J182.GLD.J80.FQF.J52.OCS.J163.BOI..KBOI/2211,,,,,
N251GV,2013-07-09 18:10:22,-123.037,37.9269,404,309,20200,N251GV,N251GV,,A,,,,GLF5,,,,,,,2013-07-10 03:34:53,2013-07-09 18:05:00,2013-07-10 03:28:50,2013-07-09 17:58:00,KSJC,,,,,RJTT,,,,,,,,,,,,SJC./.OAK235018..REDWD..TRYSH..GAPNE..4300N/14000W..4500N/15000W..4800N/16000W..5100N/17000W..ADK..CHIPT..5000N/17000E..CUTEE.G344.KALNA.OTR5.PABBA.OTR4.GOC.Y10.STONE..RJTT/0344,,,,,
N528QS,2013-07-09 18:10:27,-78.8056,35.8542,179,,1600,N528QS,N528QS,,A,,,,,,,,,,,2013-07-10 00:09:00,2013-07-09 21:57:00,,,MYNN,,,,,KHPN,,,,,,,,,,,,YNN..ZFP..PERMT.AR16.EMCEE.M201.HANRI.M201.PAEPR.L453.AZEZU..BERGH..OWENZ..SHERL..RICED.RICED4.KHPN/0244,,,,,
N999LX,2013-07-09 18:10:28,-74.3903,40.8144,277,285,9200,N999LX,N999LX,,A,,,,GLF4,,,,,,,2013-07-10 00:52:00,2013-07-09 20:14:00,,,KTEB,,,,,KSUN,,,,,,,,,,,,TEB..NEWEL.J60.DANNR..RAV.J64.LMN..ELJAY..MBW..PIH..MENIN..KSUN/0438,,,,,
N70EW,2013-07-09 18:10:34,-77.6261,40.8647,455,280,43000,N70EW,N70EW,,A,,,,GLEX,,,,,,,2013-07-10 01:46:23,2013-07-09 21:33:00,,,KTEB,,,,,KSUN,,,,,,,,,,,,TEB./.NEWEL.J60.JOT..ONL.J94.OCS.J163.PIH.V500.MENIN..KSUN/2202,,,,,
N999LX,2013-07-09 18:10:54,-74.4333,40.8167,280,274,10400,N999LX,N999LX,,A,,,,GLF4,,,,,,,2013-07-10 00:52:00,2013-07-09 20:14:00,,,KTEB,,,,,KSUN,,,,,,,,,,,,TEB..NEWEL.J60.DANNR..RAV.J64.LMN..ELJAY..MBW..PIH..MENIN..KSUN/0438,,,,,
N851CB,2013-07-09 18:10:57,,,,,40000,N851CB,N851CB,,P,,,,GLF4,,,,,,,2013-07-10 00:04:00,2013-07-09 22:45:00,,,KVNY,,,,,KSUN,,,,,,,,,,,,VNY.CANOG1.GMN..CANDA..ASTNN..CLEIN..TWF..HLE..KSUN/0119,,,,,
N293HC,2013-07-09 18:11:16,-83.4625,29.8267,445,307,43000,N293HC,N293HC,,A,,,,,,,,,,,2013-07-10 00:40:00,2013-07-09 20:21:00,2013-07-09 22:19:25,2013-07-09 17:42:54,KSFB,,,,,KBOI,,,,,,,,,,,,SFB./.CTY..VUZ.J41.MEM.Q128.RZC.J182.GLD.J80.FQF.J52.OCS.J163.BOI..KBOI/2211,,,,,
N251GV,2013-07-09 18:11:24,-123.152,38.0008,417,309,22000,N251GV,N251GV,,A,,,,GLF5,,,,,,,2013-07-10 03:34:53,2013-07-09 18:05:00,2013-07-10 03:28:50,2013-07-09 17:58:00,KSJC,,,,,RJTT,,,,,,,,,,,,SJC./.OAK235018..REDWD..TRYSH..GAPNE..4300N/14000W..4500N/15000W..4800N/16000W..5100N/17000W..ADK..CHIPT..5000N/17000E..CUTEE.G344.KALNA.OTR5.PABBA.OTR4.GOC.Y10.STONE..RJTT/0344,,,,,
N999LX,2013-07-09 18:11:29,-74.4822,40.8386,301,301,11300,N999LX,N999LX,,A,,,,GLF4,,,,,,,2013-07-10 00:52:00,2013-07-09 20:14:00,,,KTEB,,,,,KSUN,,,,,,,,,,,,TEB..NEWEL.J60.DANNR..RAV.J64.LMN..ELJAY..MBW..PIH..MENIN..KSUN/0438,,,,,
N528QS,2013-07-09 18:11:31,-78.8217,35.8058,185,195,4200,N528QS,N528QS,,A,,,,,,,,,,,2013-07-10 00:09:00,2013-07-09 21:57:00,,,MYNN,,,,,KHPN,,,,,,,,,,,,YNN..ZFP..PERMT.AR16.EMCEE.M201.HANRI.M201.PAEPR.L453.AZEZU..BERGH..OWENZ..SHERL..RICED.RICED4.KHPN/0244,,,,,
N70EW,2013-07-09 18:11:36,-77.7678,40.885,451,281,42600,N70EW,N70EW,,A,,,,GLEX,,,,,,,2013-07-10 01:46:23,2013-07-09 21:33:00,,,KTEB,,,,,KSUN,,,,,,,,,,,,TEB./.NEWEL.J60.JOT..ONL.J94.OCS.J163.PIH.V500.MENIN..KSUN/2202,,,,,
N999LX,2013-07-09 18:11:48,-74.5333,40.85,325,286,11900,N999LX,N999LX,,A,,,,GLF4,,,,,,,2013-07-10 00:52:00,2013-07-09 20:14:00,,,KTEB,,,,,KSUN,,,,,,,,,,,,TEB..NEWEL.J60.DANNR..RAV.J64.LMN..ELJAY..MBW..PIH..MENIN..KSUN/0438,,,,,
N293HC,2013-07-09 18:12:03,-83.4625,29.8267,445,307,43000,N293HC,N293HC,,A,,,,,,,,,,,2013-07-10 00:40:00,2013-07-09 20:21:00,2013-07-09 22:20:00,2013-07-09 17:42:54,KSFB,,,,,KBOI,,,,,,,,,,,,SFB./.CTY305032..VUZ.J41.MEM.Q128.RZC.J182.GLD.J80.FQF.J52.OCS.J163.BOI..KBOI/2211,,,,,
N293HC,2013-07-09 18:12:16,-83.5756,29.9014,445,307,43000,N293HC,N293HC,,A,,,,,,,,,,,2013-07-10 00:40:00,2013-07-09 20:21:00,2013-07-09 22:20:00,2013-07-09 17:42:54,KSFB,,,,,KBOI,,,,,,,,,,,,SFB./.CTY305032..VUZ.J41.MEM.Q128.RZC.J182.GLD.J80.FQF.J52.OCS.J163.BOI..KBOI/2211,,,,,
N251GV,2013-07-09 18:12:25,-123.272,38.075,428,308,23700,N251GV,N251GV,,A,,,,GLF5,,,,,,,2013-07-10 03:34:53,2013-07-09 18:05:00,2013-07-10 03:28:50,2013-07-09 17:58:00,KSJC,,,,,RJTT,,,,,,,,,,,,SJC./.OAK235018..REDWD..TRYSH..GAPNE..4300N/14000W..4500N/15000W..4800N/16000W..5100N/17000W..ADK..CHIPT..5000N/17000E..CUTEE.G344.KALNA.OTR5.PABBA.OTR4.GOC.Y10.STONE..RJTT/0344,,,,,
N999LX,2013-07-09 18:12:29,-74.6147,40.8575,353,277,13200,N999LX,N999LX,,A,,,,GLF4,,,,,,,2013-07-10 00:52:00,2013-07-09 20:14:00,,,KTEB,,,,,KSUN,,,,,,,,,,,,TEB..NEWEL.J60.DANNR..RAV.J64.LMN..ELJAY..MBW..PIH..MENIN..KSUN/0438,,,,,
N528QS,2013-07-09 18:12:32,-78.8161,35.735,213,176,7900,N528QS,N528QS,,A,,,,,,,,,,,2013-07-10 00:09:00,2013-07-09 21:57:00,,,MYNN,,,,,KHPN,,,,,,,,,,,,YNN..ZFP..PERMT.AR16.EMCEE.M201.HANRI.M201.PAEPR.L453.AZEZU..BERGH..OWENZ..SHERL..RICED.RICED4.KHPN/0244,,,,,
N70EW,2013-07-09 18:12:36,-77.9264,40.9056,441,280,43000,N70EW,N70EW,,A,,,,GLEX,,,,,,,2013-07-10 01:46:23,2013-07-09 21:33:00,,,KTEB,,,,,KSUN,,,,,,,,,,,,TEB./.NEWEL.J60.JOT..ONL.J94.OCS.J163.PIH.V500.MENIN..KSUN/2202,,,,,
N430QS,2013-07-09 18:12:44,,,,,,N430QS,N430QS,,P,,,,,,,,,,,2013-07-10 01:24:00,2013-07-09 22:06:00,,,KTEB,,,,,KAUS,,,,,,,,,,,,TEB..PARKE.J6.LRP.J6.MRB.J6.HVQ.J6.LIT.J131.TXK..ACT.BLEWE3.KAUS/0257,,,,,
N999LX,2013-07-09 18:12:48,-74.65,40.8667,358,289,14100,N999LX,N999LX,,A,,,,GLF4,,,,,,,2013-07-10 00:52:00,2013-07-09 20:14:00,,,KTEB,,,,,KSUN,,,,,,,,,,,,TEB..NEWEL.J60.DANNR..RAV.J64.LMN..ELJAY..MBW..PIH..MENIN..KSUN/0438,,,,,
N393BZ,2013-07-09 18:13:12,-74.1333,40.8167,176,,5500,N393BZ,N393BZ,,A,,,,,,,,,,,2013-07-10 01:52:28,2013-07-09 21:42:00,,,KTEB,,,,,KSUN,,,,,,,,,,,,TEB..GAYEL..STOMP.J95.BUF..FSD..HLE..KSUN/0421,,,,,
N293HC,2013-07-09 18:13:16,-83.6936,29.9781,450,307,43000,N293HC,N293HC,,A,,,,,,,,,,,2013-07-10 00:40:00,2013-07-09 20:21:00,2013-07-09 22:20:00,2013-07-09 17:42:54,KSFB,,,,,KBOI,,,,,,,,,,,,SFB./.CTY305032..VUZ.J41.MEM.Q128.RZC.J182.GLD.J80.FQF.J52.OCS.J163.BOI..KBOI/2211,,,,,
N251GV,2013-07-09 18:13:27,-123.394,38.1525,441,309,25500,N251GV,N251GV,,A,,,,GLF5,,,,,,,2013-07-10 03:34:53,2013-07-09 18:05:00,2013-07-10 03:28:50,2013-07-09 17:58:00,KSJC,,,,,RJTT,,,,,,,,,,,,SJC./.OAK235018..REDWD..TRYSH..GAPNE..4300N/14000W..4500N/15000W..4800N/16000W..5100N/17000W..ADK..CHIPT..5000N/17000E..CUTEE.G344.KALNA.OTR5.PABBA.OTR4.GOC.Y10.STONE..RJTT/0344,,,,,
N999LX,2013-07-09 18:13:27,-74.7308,40.8722,360,275,15400,N999LX,N999LX,,A,,,,GLF4,,,,,,,2013-07-10 00:52:00,2013-07-09 20:14:00,,,KTEB,,,,,KSUN,,,,,,,,,,,,TEB..NEWEL.J60.DANNR..RAV.J64.LMN..ELJAY..MBW..PIH..MENIN..KSUN/0438,,,,,
N528QS,2013-07-09 18:13:32,-78.7797,35.6567,262,159,10900,N528QS,N528QS,,A,,,,,,,,,,,2013-07-10 00:09:00,2013-07-09 21:57:00,,,MYNN,,,,,KHPN,,,,,,,,,,,,YNN..ZFP..PERMT.AR16.EMCEE.M201.HANRI.M201.PAEPR.L453.AZEZU..BERGH..OWENZ..SHERL..RICED.RICED4.KHPN/0244,,,,,
N70EW,2013-07-09 18:13:36,-78.0906,40.9258,451,279,43000,N70EW,N70EW,,A,,,,GLEX,,,,,,,2013-07-10 01:46:23,2013-07-09 21:33:00,,,KTEB,,,,,KSUN,,,,,,,,,,,,TEB..NEWEL.J60.JOT..ONL.J94.OCS.J163.PIH.V500.MENIN..KSUN/0416,,,,,
N417JD,2013-07-09 18:13:59,,,,,,N417JD,N417JD,,P,,,,,,,,,,,2013-07-10 00:02:56,2013-07-09 21:32:00,,,KMLB,,,,,KLOM,,,,,,,,,,,,MLB..APOLO..HIBAC..BAHAA.AR21.ILM..ORF.J121.SWL.V139.SIE..VCN..KLOM/0236,,,,,
N393BZ,2013-07-09 18:14:12,-74.2,40.8167,236,,5500,N393BZ,N393BZ,,A,,,,,,,,,,,2013-07-10 01:52:28,2013-07-09 21:42:00,,,KTEB,,,,,KSUN,,,,,,,,,,,,TEB..GAYEL..STOMP.J95.BUF..FSD..HLE..KSUN/0421,,,,,
N293HC,2013-07-09 18:14:16,-83.8117,30.0544,461,307,43000,N293HC,N293HC,,A,,,,,,,,,,,2013-07-10 00:40:00,2013-07-09 20:21:00,2013-07-09 22:20:00,2013-07-09 17:42:54,KSFB,,,,,KBOI,,,,,,,,,,,,SFB./.CTY305032..VUZ.J41.MEM.Q128.RZC.J182.GLD.J80.FQF.J52.OCS.J163.BOI..KBOI/2211,,,,,
N999LX,2013-07-09 18:14:27,-74.8689,40.8864,360,278,17200,N999LX,N999LX,,A,,,,GLF4,,,,,,,2013-07-10 00:52:00,2013-07-09 20:14:00,,,KTEB,,,,,KSUN,,,,,,,,,,,,TEB..NEWEL.J60.DANNR..RAV.J64.LMN..ELJAY..MBW..PIH..MENIN..KSUN/0438,,,,,
N251GV,2013-07-09 18:14:28,-123.519,38.2306,448,309,27100,N251GV,N251GV,,A,,,,GLF5,,,,,,,2013-07-10 03:34:53,2013-07-09 18:05:00,2013-07-10 03:28:50,2013-07-09 17:58:00,KSJC,,,,,RJTT,,,,,,,,,,,,SJC./.OAK235018..REDWD..TRYSH..GAPNE..4300N/14000W..4500N/15000W..4800N/16000W..5100N/17000W..ADK..CHIPT..5000N/17000E..CUTEE.G344.KALNA.OTR5.PABBA.OTR4.GOC.Y10.STONE..RJTT/0344,,,,,
N528QS,2013-07-09 18:14:30,-78.7328,35.5683,323,157,14200,N528QS,N528QS,,A,,,,,,,,,,,2013-07-10 00:09:00,2013-07-09 21:57:00,,,MYNN,,,,,KHPN,,,,,,,,,,,,YNN..ZFP..PERMT.AR16.EMCEE.M201.HANRI.M201.PAEPR.L453.AZEZU..BERGH..OWENZ..SHERL..RICED.RICED4.KHPN/0244,,,,,
N70EW,2013-07-09 18:14:36,-78.2244,40.9433,456,280,43000,N70EW,N70EW,,A,,,,GLEX,,,,,,,2013-07-10 01:46:23,2013-07-09 21:33:00,,,KTEB,,,,,KSUN,,,,,,,,,,,,TEB..NEWEL.J60.JOT..ONL.J94.OCS.J163.PIH.V500.MENIN..KSUN/0416,,,,,
N633GA,2013-07-09 18:15:03,,,,,,N633GA,N633GA,,P,,,,GLF6,,,,,,,2013-07-10 00:10:14,2013-07-09 18:25:00,,,KLGB,,,,,KLGB,,,,,,,,,,,,LGB.SENIC1.TRM..BLH.J65.TAGGS..SJN.J18.ABQ.J72.TXO..INK.J50.ELP.J2.MZB..SXC..RZS.J501.PYE..FMG.J7.FIM.TANDY3.KLGB/0538,,,,,
N393BZ,2013-07-09 18:15:12,-74.3,40.8167,262,,5100,N393BZ,N393BZ,,A,,,,,,,,,,,2013-07-10 01:52:28,2013-07-09 21:42:00,,,KTEB,,,,,KSUN,,,,,,,,,,,,TEB..GAYEL..STOMP.J95.BUF..FSD..HLE..KSUN/0421,,,,,
N293HC,2013-07-09 18:15:16,-83.9278,30.1286,461,306,43000,N293HC,N293HC,,A,,,,,,,,,,,2013-07-10 00:40:00,2013-07-09 20:21:00,2013-07-09 22:20:00,2013-07-09 17:42:54,KSFB,,,,,KBOI,,,,,,,,,,,,SFB./.CTY305032..VUZ.J41.MEM.Q128.RZC.J182.GLD.J80.FQF.J52.OCS.J163.BOI..KBOI/2211,,,,,
N251GV,2013-07-09 18:15:29,-123.647,38.3097,459,308,28600,N251GV,N251GV,,A,,,,GLF5,,,,,,,2013-07-10 03:34:53,2013-07-09 18:05:00,2013-07-10 03:28:50,2013-07-09 17:58:00,KSJC,,,,,RJTT,,,,,,,,,,,,SJC./.OAK235018..REDWD..TRYSH..GAPNE..4300N/14000W..4500N/15000W..4800N/16000W..5100N/17000W..ADK..CHIPT..5000N/17000E..CUTEE.G344.KALNA.OTR5.PABBA.OTR4.GOC.Y10.STONE..RJTT/0344,,,,,
N999LX,2013-07-09 18:15:29,-74.9822,40.8989,378,278,18800,N999LX,N999LX,,A,,,,GLF4,,,,,,,2013-07-10 00:52:00,2013-07-09 20:14:00,,,KTEB,,,,,KSUN,,,,,,,,,,,,TEB..NEWEL.J60.DANNR..RAV.J64.LMN..ELJAY..MBW..PIH..MENIN..KSUN/0438,,,,,
N528QS,2013-07-09 18:15:30,-78.6906,35.4628,362,162,17500,N528QS,N528QS,,A,,,,,,,,,,,2013-07-10 00:09:00,2013-07-09 21:57:00,,,MYNN,,,,,KHPN,,,,,,,,,,,,YNN..ZFP..PERMT.AR16.EMCEE.M201.HANRI.M201.PAEPR.L453.AZEZU..BERGH..OWENZ..SHERL..RICED.RICED4.KHPN/0244,,,,,
N70EW,2013-07-09 18:15:36,-78.4161,40.9681,470,280,43000,N70EW,N70EW,,A,,,,GLEX,,,,,,,2013-07-10 01:46:23,2013-07-09 21:33:00,,,KTEB,,,,,KSUN,,,,,,,,,,,,TEB..NEWEL.J60.JOT..ONL.J94.OCS.J163.PIH.V500.MENIN..KSUN/0416,,,,,
N999LX,2013-07-09 18:15:48,-74.9822,40.8989,378,278,18800,N999LX,N999LX,,A,,,,GLF4,,,,,,,2013-07-10 00:52:00,2013-07-09 20:14:00,2013-07-10 00:37:03,2013-07-09 20:14:00,KTEB,,,,,KTWF,,,,,,,,,,,,TEB./.RAV.J64.LMN..LBF..CKW..KTWF,,,,,
